id,type,name,x,y,delivery_area,priority,max_capacity,current_load
WH_5367,Warehouse,Abu Nsair Warehouse 5367,32.066168,35.847553,,,500,261
DP_5368,DeliveryPoint,Mafraq Delivery 5368,31.968997,36.074461,Mafraq,Medium,,
LOC_5369,General,Tla Al Ali Location 5369,31.950864,35.953465,,,,
LOC_5370,General,Deir Ghbar Location 5370,32.004146,35.807572,,,,
WH_5371,Warehouse,Madaba Warehouse 5371,31.931218,36.010777,,,1000,901
LOC_5372,General,Jabal Amman Location 5372,31.907481,35.81532,,,,
LOC_5373,General,Deir Ghbar Location 5373,31.977697,36.000674,,,,
WH_5374,Warehouse,Madaba Warehouse 5374,32.052075,35.815633,,,500,119
WH_5375,Warehouse,Amman Warehouse 5375,31.951479,35.923607,,,1000,901
DP_5376,DeliveryPoint,Ajloun Delivery 5376,32.059092,35.802885,Ajloun,Medium,,
LOC_5377,General,Na ur Location 5377,32.068461,36.027527,,,,
LOC_5378,General,Irbid Location 5378,31.897701,35.952679,,,,
WH_5379,Warehouse,Um Uthaina Warehouse 5379,32.076505,36.040598,,,1000,291
LOC_5380,General,Karak Location 5380,31.882763,35.961452,,,,
LOC_5381,General,Ramtha Location 5381,32.065796,36.018948,,,,
LOC_5382,General,Ramtha Location 5382,32.033763,35.943192,,,,
DP_5383,DeliveryPoint,Madaba Delivery 5383,32.075373,35.927174,Madaba,Low,,
DP_5384,DeliveryPoint,Salt Delivery 5384,31.88775,35.827278,Salt,High,,
DP_5385,DeliveryPoint,Amman Delivery 5385,32.072877,35.841051,Amman,Medium,,
DP_5386,DeliveryPoint,Gardens Delivery 5386,31.868912,35.971024,Gardens,Low,,
DP_5387,DeliveryPoint,Gardens Delivery 5387,31.92174,35.828457,Gardens,Medium,,
LOC_5388,General,Tla Al Ali Location 5388,31.861909,35.849062,,,,
LOC_5389,General,Abdoun Location 5389,31.991421,35.857029,,,,
WH_5390,Warehouse,Jabal Hussein Warehouse 5390,31.954359,35.941706,,,200,38
DP_5391,DeliveryPoint,Dabouq Delivery 5391,32.060804,36.054703,Dabouq,High,,
DP_5392,DeliveryPoint,Deir Ghbar Delivery 5392,31.954004,36.029765,Deir Ghbar,High,,
LOC_5393,General,Sahab Location 5393,32.063658,35.949953,,,,
WH_5394,Warehouse,Amman Warehouse 5394,32.087684,35.810496,,,100,57
LOC_5395,General,Abu Nsair Location 5395,31.907676,35.840383,,,,
WH_5396,Warehouse,Russeifa Warehouse 5396,31.865057,36.013031,,,1000,19
LOC_5397,General,Yajouz Location 5397,31.924919,35.834993,,,,
DP_5398,DeliveryPoint,Marj Al Hamam Delivery 5398,32.036593,35.899075,Marj Al Hamam,Medium,,
WH_5399,Warehouse,Wadi Seer Warehouse 5399,31.957927,35.884972,,,500,53
WH_5400,Warehouse,Wadi Seer Warehouse 5400,32.020229,36.079613,,,1000,910
DP_5401,DeliveryPoint,Gardens Delivery 5401,32.003742,35.953733,Gardens,Medium,,
WH_5402,Warehouse,Zarqa Warehouse 5402,31.901978,35.99226,,,500,394
WH_5403,Warehouse,Irbid Warehouse 5403,31.978051,35.929262,,,200,106
WH_5404,Warehouse,Dabouq Warehouse 5404,31.951654,36.035334,,,100,100
LOC_5405,General,Um Uthaina Location 5405,32.055839,35.9505,,,,
DP_5406,DeliveryPoint,Mecca Street Delivery 5406,32.019484,35.857603,Mecca Street,Low,,
LOC_5407,General,Amman Location 5407,32.023364,36.063075,,,,
WH_5408,Warehouse,Dabouq Warehouse 5408,31.965931,35.983074,,,1000,238
WH_5409,Warehouse,Gardens Warehouse 5409,32.093187,35.941654,,,200,139
LOC_5410,General,Na ur Location 5410,32.071234,36.049251,,,,
WH_5411,Warehouse,Abu Nsair Warehouse 5411,31.97246,36.040497,,,500,142
LOC_5412,General,Dabouq Location 5412,32.085373,35.844451,,,,
DP_5413,DeliveryPoint,Fuheis Delivery 5413,31.92651,36.034325,Fuheis,High,,
LOC_5414,General,Madaba Location 5414,31.932867,35.97838,,,,
LOC_5415,General,Marj Al Hamam Location 5415,32.065721,35.962203,,,,
LOC_5416,General,Mafraq Location 5416,31.910303,35.992081,,,,
DP_5417,DeliveryPoint,Jubeiha Delivery 5417,32.083138,35.886193,Jubeiha,Medium,,
WH_5418,Warehouse,Sweileh Warehouse 5418,31.935412,35.833992,,,100,59
DP_5419,DeliveryPoint,Karak Delivery 5419,31.99046,35.977075,Karak,Low,,
WH_5420,Warehouse,Zarqa Warehouse 5420,31.933299,36.010927,,,500,472
WH_5421,Warehouse,Mecca Street Warehouse 5421,31.914882,35.819945,,,1000,862
DP_5422,DeliveryPoint,Dabouq Delivery 5422,31.917457,36.007798,Dabouq,Medium,,
WH_5423,Warehouse,Khalda Warehouse 5423,31.930871,35.841706,,,500,464
LOC_5424,General,Marj Al Hamam Location 5424,31.981013,35.929513,,,,
DP_5425,DeliveryPoint,Yajouz Delivery 5425,32.046911,35.81173,Yajouz,Low,,
DP_5426,DeliveryPoint,Wehdat Delivery 5426,32.034528,36.014989,Wehdat,Low,,
LOC_5427,General,Jabal Amman Location 5427,32.065974,35.970833,,,,
DP_5428,DeliveryPoint,Jerash Delivery 5428,31.955986,35.835784,Jerash,Medium,,
WH_5429,Warehouse,Gardens Warehouse 5429,32.062051,35.976056,,,100,84
DP_5430,DeliveryPoint,Gardens Delivery 5430,32.071343,36.024519,Gardens,Medium,,
DP_5431,DeliveryPoint,Russeifa Delivery 5431,31.919574,36.020301,Russeifa,Medium,,
DP_5432,DeliveryPoint,Yajouz Delivery 5432,32.076512,35.839521,Yajouz,Medium,,
WH_5433,Warehouse,Yajouz Warehouse 5433,31.91919,35.963654,,,1000,428
LOC_5434,General,Jabal Amman Location 5434,31.86745,35.870488,,,,
DP_5435,DeliveryPoint,Salt Delivery 5435,32.048408,35.852556,Salt,Medium,,
WH_5436,Warehouse,Airport Road Warehouse 5436,31.968695,35.800209,,,200,64
WH_5437,Warehouse,Abdoun Warehouse 5437,31.853194,35.849894,,,500,407
LOC_5438,General,Khalda Location 5438,32.016232,35.826123,,,,
DP_5439,DeliveryPoint,Tafilah Delivery 5439,32.047729,36.017516,Tafilah,High,,
WH_5440,Warehouse,Khalda Warehouse 5440,31.913812,35.884006,,,1000,527
LOC_5441,General,Deir Ghbar Location 5441,31.873915,35.999038,,,,
WH_5442,Warehouse,Hashmi Shamali Warehouse 5442,32.097845,36.033887,,,100,74
WH_5443,Warehouse,Sweileh Warehouse 5443,31.96289,35.940227,,,1000,939
DP_5444,DeliveryPoint,Ajloun Delivery 5444,32.074499,35.991169,Ajloun,Low,,
LOC_5445,General,Gardens Location 5445,32.081361,35.873906,,,,
WH_5446,Warehouse,Salt Warehouse 5446,31.905771,35.885945,,,500,378
DP_5447,DeliveryPoint,Shafa Badran Delivery 5447,31.99135,36.089961,Shafa Badran,Medium,,
DP_5448,DeliveryPoint,Abdoun Delivery 5448,32.066904,36.083619,Abdoun,Medium,,
WH_5449,Warehouse,Jerash Warehouse 5449,32.068128,35.994188,,,1000,735
LOC_5450,General,Marka Location 5450,31.89855,35.803767,,,,
DP_5451,DeliveryPoint,Khalda Delivery 5451,31.856301,35.8695,Khalda,High,,
DP_5452,DeliveryPoint,Abu Nsair Delivery 5452,31.857763,35.95829,Abu Nsair,Low,,
WH_5453,Warehouse,Shafa Badran Warehouse 5453,31.921111,35.886009,,,200,197
DP_5454,DeliveryPoint,Dabouq Delivery 5454,32.002641,36.068898,Dabouq,High,,
DP_5455,DeliveryPoint,Aqaba Delivery 5455,31.9454,35.930337,Aqaba,High,,
LOC_5456,General,Jubeiha Location 5456,31.89169,35.82303,,,,
WH_5457,Warehouse,Aqaba Warehouse 5457,31.86734,35.825787,,,1000,164
WH_5458,Warehouse,Abu Nsair Warehouse 5458,31.914392,36.073911,,,1000,554
LOC_5459,General,Russeifa Location 5459,32.050933,36.032126,,,,
WH_5460,Warehouse,Tabarbour Warehouse 5460,32.080276,36.033927,,,100,80
LOC_5461,General,Jerash Location 5461,32.03905,36.039674,,,,
WH_5462,Warehouse,Irbid Warehouse 5462,31.906929,36.074918,,,1000,569
WH_5463,Warehouse,Marka Warehouse 5463,31.915487,35.967639,,,500,88
LOC_5464,General,Gardens Location 5464,31.927683,35.963639,,,,
LOC_5465,General,Salt Location 5465,31.983996,35.924796,,,,
LOC_5466,General,Mafraq Location 5466,31.876517,35.954415,,,,
WH_5467,Warehouse,Um Uthaina Warehouse 5467,32.000629,36.006508,,,100,26
DP_5468,DeliveryPoint,Deir Ghbar Delivery 5468,32.053818,35.801769,Deir Ghbar,High,,
LOC_5469,General,Jubeiha Location 5469,31.859905,36.061674,,,,
DP_5470,DeliveryPoint,Ajloun Delivery 5470,32.029762,35.879417,Ajloun,High,,
WH_5471,Warehouse,Salt Warehouse 5471,32.052011,36.030098,,,100,54
WH_5472,Warehouse,Na ur Warehouse 5472,32.077211,35.839215,,,500,414
LOC_5473,General,Na ur Location 5473,32.048783,36.056434,,,,
LOC_5474,General,Mafraq Location 5474,31.937441,36.0606,,,,
WH_5475,Warehouse,Sahab Warehouse 5475,32.038553,36.00087,,,1000,56
LOC_5476,General,Wehdat Location 5476,31.874651,36.053796,,,,
DP_5477,DeliveryPoint,Tabarbour Delivery 5477,31.862427,35.985688,Tabarbour,High,,
LOC_5478,General,Fuheis Location 5478,31.938573,35.942271,,,,
WH_5479,Warehouse,Airport Road Warehouse 5479,31.888267,35.951069,,,500,260
LOC_5480,General,Yajouz Location 5480,31.932095,36.09858,,,,
WH_5481,Warehouse,Russeifa Warehouse 5481,32.069482,35.880463,,,1000,644
LOC_5482,General,Irbid Location 5482,31.854116,35.883445,,,,
DP_5483,DeliveryPoint,Wadi Seer Delivery 5483,31.906419,36.034044,Wadi Seer,High,,
DP_5484,DeliveryPoint,Airport Road Delivery 5484,31.912306,36.010137,Airport Road,Low,,
WH_5485,Warehouse,Hashmi Shamali Warehouse 5485,32.003868,36.024267,,,500,486
LOC_5486,General,Um Uthaina Location 5486,32.065525,35.826469,,,,
DP_5487,DeliveryPoint,Jabal Hussein Delivery 5487,32.078918,36.075537,Jabal Hussein,Medium,,
DP_5488,DeliveryPoint,Jabal Amman Delivery 5488,31.938576,36.073645,Jabal Amman,High,,
DP_5489,DeliveryPoint,Marka Delivery 5489,32.001977,35.81173,Marka,High,,
DP_5490,DeliveryPoint,Russeifa Delivery 5490,31.895471,35.837054,Russeifa,High,,
WH_5491,Warehouse,Salt Warehouse 5491,32.005477,35.875443,,,100,68
LOC_5492,General,Ajloun Location 5492,32.081219,36.034253,,,,
DP_5493,DeliveryPoint,Irbid Delivery 5493,32.070595,35.823309,Irbid,High,,
WH_5494,Warehouse,Na ur Warehouse 5494,32.038509,35.983416,,,1000,10
WH_5495,Warehouse,Sweileh Warehouse 5495,32.045861,36.018488,,,200,102
DP_5496,DeliveryPoint,Deir Ghbar Delivery 5496,32.013255,35.970855,Deir Ghbar,Medium,,
LOC_5497,General,Amman Location 5497,31.852119,36.08733,,,,
WH_5498,Warehouse,Fuheis Warehouse 5498,32.02671,35.881758,,,1000,626
LOC_5499,General,Khalda Location 5499,31.945705,35.90511,,,,
WH_5500,Warehouse,Marj Al Hamam Warehouse 5500,31.887868,35.984755,,,1000,31
WH_5501,Warehouse,Aqaba Warehouse 5501,31.894074,35.975917,,,1000,408
WH_5502,Warehouse,Abu Nsair Warehouse 5502,32.063318,36.013204,,,100,36
DP_5503,DeliveryPoint,Rabia Delivery 5503,32.087507,35.924104,Rabia,Low,,
DP_5504,DeliveryPoint,Marka Delivery 5504,31.947593,35.840259,Marka,Low,,
LOC_5505,General,Abdali Location 5505,31.853856,35.908469,,,,
WH_5506,Warehouse,Sweileh Warehouse 5506,31.930341,35.914073,,,500,227
DP_5507,DeliveryPoint,Jabal Amman Delivery 5507,31.94082,36.090805,Jabal Amman,High,,
DP_5508,DeliveryPoint,Salt Delivery 5508,32.065926,35.936343,Salt,Low,,
DP_5509,DeliveryPoint,Na ur Delivery 5509,31.856447,35.912174,Na ur,Medium,,
WH_5510,Warehouse,Sahab Warehouse 5510,32.035389,35.96111,,,500,253
DP_5511,DeliveryPoint,Um Uthaina Delivery 5511,32.027881,36.004379,Um Uthaina,High,,
LOC_5512,General,Wadi Seer Location 5512,31.851851,35.952849,,,,
WH_5513,Warehouse,Abdoun Warehouse 5513,31.904581,36.084188,,,200,199
LOC_5514,General,Tafilah Location 5514,32.032496,36.088454,,,,
LOC_5515,General,Mecca Street Location 5515,31.892408,35.944354,,,,
LOC_5516,General,Dabouq Location 5516,32.017038,36.0663,,,,
LOC_5517,General,Mecca Street Location 5517,32.028386,36.048744,,,,
LOC_5518,General,Zarqa Location 5518,31.93356,35.992652,,,,
DP_5519,DeliveryPoint,Deir Ghbar Delivery 5519,32.07092,36.099878,Deir Ghbar,Low,,
DP_5520,DeliveryPoint,Abdoun Delivery 5520,32.062687,35.827079,Abdoun,Medium,,
DP_5521,DeliveryPoint,Dabouq Delivery 5521,32.013579,35.8353,Dabouq,Medium,,
LOC_5522,General,Russeifa Location 5522,32.036734,36.013735,,,,
DP_5523,DeliveryPoint,Jabal Hussein Delivery 5523,32.072333,35.8565,Jabal Hussein,Medium,,
DP_5524,DeliveryPoint,Zarqa Delivery 5524,31.948603,35.901286,Zarqa,Low,,
LOC_5525,General,Fuheis Location 5525,31.894897,35.998311,,,,
WH_5526,Warehouse,Gardens Warehouse 5526,31.896349,35.814898,,,500,210
LOC_5527,General,Ramtha Location 5527,31.943749,35.842044,,,,
LOC_5528,General,Abdoun Location 5528,32.072615,35.870017,,,,
DP_5529,DeliveryPoint,Aqaba Delivery 5529,31.878005,35.960697,Aqaba,High,,
WH_5530,Warehouse,Russeifa Warehouse 5530,32.058016,35.988655,,,500,202
WH_5531,Warehouse,Aqaba Warehouse 5531,32.082426,35.937557,,,1000,807
LOC_5532,General,Tafilah Location 5532,32.033625,35.968807,,,,
LOC_5533,General,Gardens Location 5533,31.945207,35.984518,,,,
WH_5534,Warehouse,Um Uthaina Warehouse 5534,31.872832,35.916449,,,200,166
WH_5535,Warehouse,Jubeiha Warehouse 5535,31.994369,36.043737,,,200,185
LOC_5536,General,Jubeiha Location 5536,31.858455,35.963199,,,,
WH_5537,Warehouse,Deir Ghbar Warehouse 5537,31.905704,35.903445,,,1000,972
LOC_5538,General,Shafa Badran Location 5538,31.976526,35.905822,,,,
LOC_5539,General,Jubeiha Location 5539,31.900756,36.014919,,,,
DP_5540,DeliveryPoint,Madaba Delivery 5540,32.055876,35.917278,Madaba,Low,,
WH_5541,Warehouse,Jubeiha Warehouse 5541,31.959476,36.079349,,,500,479
DP_5542,DeliveryPoint,Tafilah Delivery 5542,31.884718,35.94124,Tafilah,Low,,
DP_5543,DeliveryPoint,Jerash Delivery 5543,32.068383,35.973142,Jerash,Medium,,
LOC_5544,General,Abu Nsair Location 5544,32.003767,35.855149,,,,
LOC_5545,General,Madaba Location 5545,31.966592,36.011801,,,,
DP_5546,DeliveryPoint,Airport Road Delivery 5546,31.943558,35.901423,Airport Road,High,,
WH_5547,Warehouse,Salt Warehouse 5547,31.888676,36.051932,,,500,236
WH_5548,Warehouse,Karak Warehouse 5548,32.050526,35.854868,,,200,131
LOC_5549,General,Abdali Location 5549,32.06048,35.894195,,,,
LOC_5550,General,Dabouq Location 5550,31.852889,35.955815,,,,
DP_5551,DeliveryPoint,Dabouq Delivery 5551,31.851674,35.908267,Dabouq,High,,
DP_5552,DeliveryPoint,Abdali Delivery 5552,32.073295,36.047248,Abdali,Medium,,
WH_5553,Warehouse,Jabal Amman Warehouse 5553,31.952612,36.061244,,,100,52
WH_5554,Warehouse,Rabia Warehouse 5554,32.00547,35.901278,,,100,32
LOC_5555,General,Wehdat Location 5555,31.98874,35.937666,,,,
LOC_5556,General,Dabouq Location 5556,32.091346,35.857353,,,,
WH_5557,Warehouse,Irbid Warehouse 5557,32.011918,35.844093,,,1000,384
LOC_5558,General,Wehdat Location 5558,32.096117,36.0121,,,,
LOC_5559,General,Marj Al Hamam Location 5559,32.015786,35.942276,,,,
DP_5560,DeliveryPoint,Tla Al Ali Delivery 5560,31.944838,36.00841,Tla Al Ali,Medium,,
WH_5561,Warehouse,Wehdat Warehouse 5561,32.099828,35.949809,,,200,128
LOC_5562,General,Ramtha Location 5562,31.906523,35.90524,,,,
WH_5563,Warehouse,Yajouz Warehouse 5563,31.852791,35.871691,,,200,168
WH_5564,Warehouse,Hashmi Shamali Warehouse 5564,32.014526,35.803981,,,500,410
WH_5565,Warehouse,Wadi Seer Warehouse 5565,31.927746,36.060644,,,1000,957
WH_5566,Warehouse,Russeifa Warehouse 5566,31.978597,35.937886,,,100,93
DP_5567,DeliveryPoint,Abdoun Delivery 5567,31.944538,35.816524,Abdoun,High,,
DP_5568,DeliveryPoint,Amman Delivery 5568,31.926604,35.951549,Amman,Medium,,
LOC_5569,General,Amman Location 5569,31.864964,35.958728,,,,
WH_5570,Warehouse,Mecca Street Warehouse 5570,32.011929,36.080751,,,1000,715
DP_5571,DeliveryPoint,Um Uthaina Delivery 5571,32.05931,36.01015,Um Uthaina,Medium,,
WH_5572,Warehouse,Salt Warehouse 5572,31.914898,35.940048,,,200,167
DP_5573,DeliveryPoint,Tafilah Delivery 5573,31.914059,35.936239,Tafilah,Medium,,
WH_5574,Warehouse,Salt Warehouse 5574,32.041144,35.881812,,,500,482
LOC_5575,General,Tabarbour Location 5575,32.039226,35.974799,,,,
WH_5576,Warehouse,Irbid Warehouse 5576,31.86427,35.97351,,,1000,517
LOC_5577,General,Mecca Street Location 5577,32.012935,35.827171,,,,
DP_5578,DeliveryPoint,Jabal Hussein Delivery 5578,31.865191,35.817215,Jabal Hussein,Medium,,
LOC_5579,General,Ramtha Location 5579,32.053241,35.97594,,,,
WH_5580,Warehouse,Sahab Warehouse 5580,32.045571,35.874649,,,200,67
DP_5581,DeliveryPoint,Jabal Amman Delivery 5581,31.919566,35.952499,Jabal Amman,High,,
WH_5582,Warehouse,Jubeiha Warehouse 5582,31.961996,35.986371,,,500,126
LOC_5583,General,Wadi Seer Location 5583,31.956101,35.892897,,,,
WH_5584,Warehouse,Jubeiha Warehouse 5584,32.024665,35.809257,,,200,90
LOC_5585,General,Deir Ghbar Location 5585,32.086227,35.842017,,,,
WH_5586,Warehouse,Madaba Warehouse 5586,31.951749,35.87489,,,100,72
WH_5587,Warehouse,Irbid Warehouse 5587,31.906254,35.953816,,,100,100
LOC_5588,General,Marka Location 5588,31.984703,35.887925,,,,
WH_5589,Warehouse,Jerash Warehouse 5589,31.880338,36.047633,,,100,57
WH_5590,Warehouse,Mafraq Warehouse 5590,31.96008,36.092466,,,200,60
WH_5591,Warehouse,Airport Road Warehouse 5591,32.001202,36.059913,,,500,241
WH_5592,Warehouse,Aqaba Warehouse 5592,31.971595,35.803389,,,1000,915
WH_5593,Warehouse,Hashmi Shamali Warehouse 5593,31.854964,35.851921,,,200,8
LOC_5594,General,Um Uthaina Location 5594,31.885434,35.932853,,,,
WH_5595,Warehouse,Deir Ghbar Warehouse 5595,32.073072,35.944938,,,200,17
LOC_5596,General,Shafa Badran Location 5596,31.939336,35.983742,,,,
WH_5597,Warehouse,Yajouz Warehouse 5597,31.933423,35.918326,,,500,188
LOC_5598,General,Tabarbour Location 5598,32.007711,35.831567,,,,
DP_5599,DeliveryPoint,Jabal Hussein Delivery 5599,32.086457,36.019295,Jabal Hussein,High,,
WH_5600,Warehouse,Abdoun Warehouse 5600,31.921563,35.810285,,,100,4
LOC_5601,General,Madaba Location 5601,32.058108,35.842378,,,,
LOC_5602,General,Jabal Amman Location 5602,31.931269,35.989907,,,,
DP_5603,DeliveryPoint,Jerash Delivery 5603,32.098892,35.993036,Jerash,High,,
DP_5604,DeliveryPoint,Airport Road Delivery 5604,31.981469,35.99889,Airport Road,Medium,,
DP_5605,DeliveryPoint,Tla Al Ali Delivery 5605,32.030318,35.933869,Tla Al Ali,Medium,,
WH_5606,Warehouse,Aqaba Warehouse 5606,31.982069,35.802294,,,200,40
DP_5607,DeliveryPoint,Abdali Delivery 5607,31.910914,35.904091,Abdali,Medium,,
LOC_5608,General,Sahab Location 5608,31.975155,35.85502,,,,
DP_5609,DeliveryPoint,Madaba Delivery 5609,32.049321,35.910336,Madaba,Low,,
LOC_5610,General,Yajouz Location 5610,31.957272,35.993597,,,,
LOC_5611,General,Mafraq Location 5611,31.854448,35.910069,,,,
LOC_5612,General,Jerash Location 5612,31.859537,35.906283,,,,
WH_5613,Warehouse,Ajloun Warehouse 5613,31.882963,36.092188,,,100,62
LOC_5614,General,Abu Nsair Location 5614,31.927174,36.0632,,,,
WH_5615,Warehouse,Fuheis Warehouse 5615,31.925038,35.829472,,,1000,256
DP_5616,DeliveryPoint,Fuheis Delivery 5616,31.891701,35.979161,Fuheis,Low,,
LOC_5617,General,Jabal Hussein Location 5617,32.015986,35.930778,,,,
DP_5618,DeliveryPoint,Abdoun Delivery 5618,32.058311,35.903802,Abdoun,Medium,,
LOC_5619,General,Khalda Location 5619,31.980485,35.940864,,,,
WH_5620,Warehouse,Sweileh Warehouse 5620,31.972108,35.973443,,,1000,331
DP_5621,DeliveryPoint,Tabarbour Delivery 5621,32.079071,35.880784,Tabarbour,High,,
WH_5622,Warehouse,Gardens Warehouse 5622,31.922971,36.000974,,,200,143
LOC_5623,General,Tabarbour Location 5623,31.887253,35.930155,,,,
DP_5624,DeliveryPoint,Irbid Delivery 5624,32.017074,36.086931,Irbid,Medium,,
WH_5625,Warehouse,Yajouz Warehouse 5625,32.098818,35.81496,,,1000,272
DP_5626,DeliveryPoint,Abdoun Delivery 5626,31.895049,35.817479,Abdoun,High,,
DP_5627,DeliveryPoint,Sahab Delivery 5627,31.85114,36.055756,Sahab,Medium,,
DP_5628,DeliveryPoint,Sahab Delivery 5628,31.964814,35.945396,Sahab,Low,,
DP_5629,DeliveryPoint,Fuheis Delivery 5629,32.088616,35.81155,Fuheis,Low,,
DP_5630,DeliveryPoint,Jubeiha Delivery 5630,31.973599,36.003682,Jubeiha,Medium,,
LOC_5631,General,Sweileh Location 5631,32.031298,35.989592,,,,
DP_5632,DeliveryPoint,Karak Delivery 5632,32.094909,35.877015,Karak,Low,,
WH_5633,Warehouse,Airport Road Warehouse 5633,31.975047,35.832721,,,500,321
WH_5634,Warehouse,Mecca Street Warehouse 5634,31.877178,35.957678,,,200,161
WH_5635,Warehouse,Abdali Warehouse 5635,31.966909,35.91922,,,500,320
DP_5636,DeliveryPoint,Um Uthaina Delivery 5636,31.905276,35.921583,Um Uthaina,High,,
WH_5637,Warehouse,Tabarbour Warehouse 5637,32.04384,35.957715,,,100,80
DP_5638,DeliveryPoint,Amman Delivery 5638,31.998244,35.926083,Amman,High,,
WH_5639,Warehouse,Marj Al Hamam Warehouse 5639,31.883419,36.051818,,,100,59
LOC_5640,General,Jabal Amman Location 5640,31.865856,35.895929,,,,
LOC_5641,General,Amman Location 5641,31.914474,35.941933,,,,
DP_5642,DeliveryPoint,Sweileh Delivery 5642,31.869307,35.99354,Sweileh,Medium,,
DP_5643,DeliveryPoint,Deir Ghbar Delivery 5643,31.918552,35.9088,Deir Ghbar,High,,
DP_5644,DeliveryPoint,Yajouz Delivery 5644,32.025776,35.97271,Yajouz,Medium,,
DP_5645,DeliveryPoint,Sahab Delivery 5645,32.06701,35.905611,Sahab,Medium,,
LOC_5646,General,Aqaba Location 5646,31.887439,35.91433,,,,
DP_5647,DeliveryPoint,Jabal Hussein Delivery 5647,31.894252,36.013351,Jabal Hussein,Medium,,
LOC_5648,General,Jubeiha Location 5648,32.067378,35.960919,,,,
DP_5649,DeliveryPoint,Tla Al Ali Delivery 5649,31.859561,36.064871,Tla Al Ali,High,,
WH_5650,Warehouse,Tla Al Ali Warehouse 5650,31.92281,36.078879,,,200,196
LOC_5651,General,Zarqa Location 5651,31.907865,35.956427,,,,
LOC_5652,General,Wadi Seer Location 5652,31.918394,35.864969,,,,
LOC_5653,General,Abdoun Location 5653,32.01443,36.062767,,,,
LOC_5654,General,Dabouq Location 5654,31.978878,35.886442,,,,
DP_5655,DeliveryPoint,Ajloun Delivery 5655,32.083395,35.846534,Ajloun,Low,,
WH_5656,Warehouse,Jabal Amman Warehouse 5656,31.945138,35.808637,,,1000,851
WH_5657,Warehouse,Deir Ghbar Warehouse 5657,32.014536,36.056758,,,1000,858
DP_5658,DeliveryPoint,Abu Nsair Delivery 5658,31.934854,36.096019,Abu Nsair,Low,,
WH_5659,Warehouse,Irbid Warehouse 5659,31.881671,36.096667,,,200,156
LOC_5660,General,Jabal Hussein Location 5660,31.964752,36.036466,,,,
LOC_5661,General,Ajloun Location 5661,31.985988,35.897033,,,,
WH_5662,Warehouse,Tla Al Ali Warehouse 5662,32.009189,35.80872,,,100,43
WH_5663,Warehouse,Na ur Warehouse 5663,31.870173,36.051256,,,200,100
DP_5664,DeliveryPoint,Zarqa Delivery 5664,31.940201,36.049323,Zarqa,Low,,
DP_5665,DeliveryPoint,Aqaba Delivery 5665,32.067038,35.910429,Aqaba,Medium,,
